"Data file recorded 2024/9/27  15:35:13"
" time  hx711, qdec3, qdec5, adc8,  adc9, adc10, adc11, adc12, adc13, adc14, adc15"
# Endonasal Branch 7/17/24 from main()
# LED0 initialized PA5
# led_init: success. Wait for LED blink
# Starting print thread
# printq access blocked by other thread. msg = # printq test message- hello from main.c 
# Clock cycles per second 96000000
 # End DAC init. Using PA4. DAC_MAX=4095 and DAC channel 1
# End ADC init PB0 PB1 PC0 PC1 PC2 PC3 PC4 PC5
# End PWM init. TIM1 PA8 PA9 PA10 PA11, TIM4 PB6 PB7 PB8 PB9, PWM13 PA6, PWM14 PA7
# End GP Output init. PA12 PC13
# End HX711 init TIM2 Ch4 PB2 as PD_SCK and PB5 as DOUT input
# End qdec inputs init. TIM3 PC6 PC7, TIM5 PA0 PA1 (32 bit)
# Starting heartbeat thread
# Starting uart input thread
# Starting hx711 thread
# Starting control thread
# Starting print_state thread
# Starting uart input thread: at tick 0.333432 
 # Starting print_state thread: at tick 32232598 (5000 ms PRNWAIT)
 #      t=,    hx711, qdec3, qdec5, adc8,  adc9, adc10, adc11, adc12, adc13, adc14, adc15  
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4434 time 203.146332 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4435 time 203.180527 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4436 time 203.214722 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4437 time 203.246826 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4438 time 203.281021 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4439 time 203.313019 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4440 time 203.346130 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4441 time 203.378128 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4442 time 203.414536 :
 # cmd=PFRQ1 value=-3000, 
  203.4162,        0,     0,     0, 1064,  1075,  1135,  1123,  1079,  1113,  1123,  1127
 # uart_input_thread count 4443 time 203.446533 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4444 time 203.479645 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4445 time 203.512726 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4446 time 203.545837 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4447 time 203.580032 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4448 time 203.613113 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4449 time 203.646225 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4450 time 203.679337 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4451 time 203.712433 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4452 time 203.746628 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4453 time 203.780823 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4454 time 203.813934 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4455 time 203.845932 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4456 time 203.883438 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4457 time 203.912125 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4458 time 203.946320 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4459 time 203.978333 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4460 time 204.012527 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4461 time 204.046722 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4462 time 204.079834 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4463 time 204.111832 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4464 time 204.146027 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4465 time 204.178024 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4466 time 204.213333 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4467 time 204.245331 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4468 time 204.278427 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4469 time 204.311523 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4470 time 204.345947 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4471 time 204.379028 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4472 time 204.413223 :
 # cmd=PFRQ1 value=-3000, 
  204.4175,        0,     0,     0, 1081,  1117,  1143,  1161,  1146,  1165,  1125,  1124
 # uart_input_thread count 4473 time 204.446320 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4474 time 204.479431 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4475 time 204.512527 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4476 time 204.545624 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4477 time 204.578735 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4478 time 204.612930 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4479 time 204.646011 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4480 time 204.678040 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4481 time 204.712234 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4482 time 204.745316 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4483 time 204.779526 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4484 time 204.810425 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4485 time 204.844635 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4486 time 204.878830 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4487 time 204.913025 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4488 time 204.943939 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4489 time 204.978134 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4490 time 205.012329 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4491 time 205.046524 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4492 time 205.079620 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4493 time 205.111633 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4494 time 205.144730 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4495 time 205.176727 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4496 time 205.212036 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4497 time 205.245117 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4498 time 205.279312 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4499 time 205.310226 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4500 time 205.344421 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4501 time 205.377533 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4502 time 205.411728 :
 # cmd=PFRQ1 value=-3000, 
  205.4176,        0,     0,     0, 1138,  1112,  1170,  1164,  1134,  1168,  1140,  1150
 # uart_input_thread count 4503 time 205.444824 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4504 time 205.477936 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4505 time 205.511017 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4506 time 205.544128 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4507 time 205.577240 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4508 time 205.611435 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4509 time 205.644516 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4510 time 205.676529 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4511 time 205.711823 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4512 time 205.746033 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4513 time 205.778030 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4514 time 205.811142 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4515 time 205.845337 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4516 time 205.954330 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4517 time 205.987411 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4518 time 206.019440 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4519 time 206.043732 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4520 time 206.077927 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4521 time 206.109924 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4522 time 206.143021 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4523 time 206.183823 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4524 time 206.210342 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4525 time 206.244827 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4526 time 206.277924 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4527 time 206.307739 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4528 time 206.340820 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4529 time 206.372849 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4530 time 206.413712 :
 # cmd=PFRQ1 value=-3000, 
  206.4178,        0,     0,     0, 1090,  1086,  1135,  1197,  1168,  1138,  1136,  1133
 # uart_input_thread count 4531 time 206.443527 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4532 time 206.476624 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4533 time 206.510834 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4534 time 206.543930 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4535 time 206.577026 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4536 time 206.610138 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4537 time 206.643219 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4538 time 206.676331 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4539 time 206.709412 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4540 time 206.744720 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4541 time 206.776718 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4542 time 206.809830 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4543 time 206.844025 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4544 time 206.883728 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4545 time 206.910233 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4546 time 206.945541 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4547 time 206.977509 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4548 time 207.010620 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4549 time 207.042618 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4550 time 207.076828 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4551 time 207.111023 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4552 time 207.143021 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4553 time 207.176132 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4554 time 207.227921 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4555 time 207.277527 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4556 time 207.309738 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4557 time 207.343933 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4558 time 207.375931 :
 # cmd=PFRQ1 value=-3000, 
  207.4188,        0,     0,     0, 1172,  1094,  1128,  1176,  1147,  1169,  1128,  1128
 # uart_input_thread count 4559 time 207.422226 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4560 time 207.444336 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4561 time 207.477417 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4562 time 207.513840 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4563 time 207.542526 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4564 time 207.575623 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4565 time 207.609818 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4566 time 207.656128 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4567 time 207.676025 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4568 time 207.709122 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4569 time 207.742233 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4570 time 207.776428 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4571 time 207.806229 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4572 time 207.838226 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4573 time 207.877930 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4574 time 207.908936 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4575 time 207.942017 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4576 time 207.975128 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4577 time 208.008240 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4578 time 208.042435 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4579 time 208.075516 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4580 time 208.113022 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4581 time 208.141724 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4582 time 208.174820 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4583 time 208.207932 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4584 time 208.242126 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4585 time 208.276337 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4586 time 208.309418 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4587 time 208.342529 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4588 time 208.377853 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4589 time 208.408829 :
 # cmd=PFRQ1 value=-3000, 
  208.4189,        0,     0,     0, 1220,  1168,  1116,  1187,  1146,  1139,  1130,  1133
 # uart_input_thread count 4590 time 208.443024 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4591 time 208.475037 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4592 time 208.508133 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4593 time 208.542526 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4594 time 208.574524 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4595 time 208.608719 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 4596 time 208.640732 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4597 time 208.674927 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4598 time 208.708038 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4599 time 208.741119 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4600 time 208.774231 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4601 time 208.807343 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4602 time 208.841537 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4603 time 208.874619 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4604 time 208.908829 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4605 time 208.939728 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4606 time 208.975021 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4607 time 209.008133 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4608 time 209.041245 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4609 time 209.075439 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4610 time 209.108521 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4611 time 209.140518 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4612 time 209.173630 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4613 time 209.207825 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4614 time 209.239822 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4615 time 209.274033 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4616 time 209.307129 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4617 time 209.341339 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4618 time 209.373337 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4619 time 209.407532 :
 # cmd=PFRQ1 value=-3000, 
  209.4191,        0,     0,     0, 1158,   937,  1101,  1176,  1145,  1165,  1102,  1108
 # uart_input_thread count 4620 time 209.440613 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4621 time 209.474823 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4622 time 209.506836 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4623 time 209.541031 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4624 time 209.574127 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4625 time 209.608322 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4626 time 209.640320 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4627 time 209.671234 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4628 time 209.703232 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4629 time 209.737427 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4630 time 209.773819 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4631 time 209.808014 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4632 time 209.841125 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4633 time 209.873123 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4634 time 209.907333 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4635 time 209.940414 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4636 time 209.974609 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4637 time 210.008835 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4638 time 210.039719 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4639 time 210.073914 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4640 time 210.107025 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4641 time 210.139023 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4642 time 210.174530 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4643 time 210.207611 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4644 time 210.238525 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4645 time 210.273834 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4646 time 210.306915 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4647 time 210.340027 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4648 time 210.373123 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4649 time 210.406342 :
 # cmd=PFRQ1 value=-3000, 
  210.4192,        0,     0,     0, 1232,  1425,  1179,  1198,  1166,  1156,  1136,  1077
 # uart_input_thread count 4650 time 210.439423 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4651 time 210.476929 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4652 time 210.505615 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4653 time 210.539825 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4654 time 210.574020 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4655 time 210.606033 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4656 time 210.639130 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4657 time 210.673325 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4658 time 210.705322 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4659 time 210.739517 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4660 time 210.773743 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4661 time 210.806824 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4662 time 210.841019 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4663 time 210.873123 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4664 time 210.906219 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4665 time 210.940414 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4666 time 210.972443 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4667 time 211.005524 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4668 time 211.039719 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4669 time 211.072830 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4670 time 211.105927 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4671 time 211.139023 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4672 time 211.175430 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4673 time 211.207428 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4674 time 211.239426 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4675 time 211.272537 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4676 time 211.306732 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4677 time 211.338730 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4678 time 211.372925 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4679 time 211.407120 :
 # cmd=PFRQ1 value=-3000, 
  211.4194,        0,     0,     0, 1193,  1116,  1152,  1170,  1142,  1161,  1130,  1131
 # uart_input_thread count 4680 time 211.438232 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4681 time 211.472427 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4682 time 211.505508 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4683 time 211.539734 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4684 time 211.574036 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4685 time 211.604935 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4686 time 211.638031 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4687 time 211.672241 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4688 time 211.706436 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4689 time 211.739517 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4690 time 211.772629 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4691 time 211.804626 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4692 time 211.838821 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4693 time 211.871918 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4694 time 211.905029 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4695 time 211.938141 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4696 time 211.972336 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4697 time 212.006531 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4698 time 212.038528 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4699 time 212.070526 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4700 time 212.102524 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4701 time 212.140030 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4702 time 212.173126 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4703 time 212.205124 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4704 time 212.238235 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4705 time 212.272430 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4706 time 212.304428 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4707 time 212.338623 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4708 time 212.371735 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4709 time 212.405930 :
 # cmd=PFRQ1 value=-3000, 
  212.4206,        0,     0,     0, 1202,  1167,  1178,  1204,  1175,  1154,  1148,  1128
 # uart_input_thread count 4710 time 212.436829 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4711 time 212.471024 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4712 time 212.504135 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4713 time 212.538330 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4714 time 212.571442 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4715 time 212.605637 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4716 time 212.637741 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4717 time 212.670822 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4718 time 212.704132 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4719 time 212.738342 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4720 time 212.770432 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4721 time 212.804657 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4722 time 212.837830 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4723 time 212.872025 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4724 time 212.904022 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4725 time 212.938217 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4726 time 212.971329 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4727 time 213.004440 :
 # cmd=PFRQ1 value=-3000, 
